trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.2, 'e': 0.1152555460348228}",25,11,15.08236670897341,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
185,False,"{'a': 0.2, 'e': 0.11169651235619749}",20,9,19.482173394617682,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.2, 'e': 0.10824053781308729}",20,10,21.617046339103,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.2, 'e': 0.10488507252295087}",25,12,-26.615796242985716,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
188,False,"{'a': 0.2, 'e': 0.10162760129384962}",30,9,34.87609655753228,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.2, 'e': 0.09846564522930867}",20,6,23.25252104645742,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.2, 'e': 0.0953967631403857}",20,11,15.693233310028507,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.2, 'e': 0.09241855277712108}",25,11,20.35701043337685,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.2, 'e': 0.08952865189103276}",25,19,11.264065009462659,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.2, 'e': 0.0867247391398146}",20,1,5.619576322679262,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
194,False,"{'a': 0.2, 'e': 0.08400453484489401}",20,13,0.942905992256057,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
195,False,"{'a': 0.2, 'e': 0.08136580161200924}",20,12,14.331597418366886,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.2, 'e': 0.07880634482448423}",30,1,24.110177238999583,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 0}",1
197,False,"{'a': 0.2, 'e': 0.07632401301839775}",35,17,34.33457816195219,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.2, 'e': 0.07391669814838486}",20,6,26.44660092538426,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.2, 'e': 0.07158233575235062}",30,16,-14.784713488413766,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
200,False,"{'a': 0.2, 'e': 0.0693189050229428}",20,3,29.08575557027848,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.2, 'e': 0.06712442879320113}",30,14,16.468102172045768,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
202,False,"{'a': 0.2, 'e': 0.06499697344339184}",25,2,37.65444667941449,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.2, 'e': 0.06293464873563959}",20,14,12.706021421234274,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.2, 'e': 0.06093560758258776}",20,8,21.30830447419153,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.2, 'e': 0.05899804575595213}",25,18,14.398563404505696,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.2, 'e': 0.057120201540480475}",25,14,5.4992934646697,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
207,False,"{'a': 0.2, 'e': 0.05530035533849664}",35,5,25.736290016684897,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",1
208,False,"{'a': 0.2, 'e': 0.053536829229883565}",20,14,12.890827648505681,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.2, 'e': 0.051827986492053446}",20,14,12.636896034579149,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.2, 'e': 0.05017223108416269}",20,13,11.803815652840331,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.2, 'e': 0.04856800709954656}",25,15,19.09238174343278,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.2, 'e': 0.04701379819008733}",25,11,-16.066884420298752,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
213,False,"{'a': 0.2, 'e': 0.04550812696597528}",20,3,28.89970338879654,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.2, 'e': 0.04404955437408509}",20,6,20.629247459900913,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.2, 'e': 0.04263667905796231}",20,2,23.625971540190935,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.2, 'e': 0.04126813670220186}",25,9,25.152118208730958,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.2, 'e': 0.03994259936379618}",30,22,13.878994605027602,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.2, 'e': 0.0386587747928413}",20,6,29.766552919819123,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.2, 'e': 0.03741540574480817}",20,13,13.342905286960635,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.2, 'e': 0.03621126928641427}",25,13,23.280428852720906,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.2, 'e': 0.03504517609697411}",20,10,17.960321751782423,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.2, 'e': 0.03391596976695277}",20,13,14.854095013819787,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.2, 'e': 0.03282252609530767}",20,6,-14.764275209951306,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
224,False,"{'a': 0.2, 'e': 0.031763752387068855}",20,14,11.15915673886996,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.2, 'e': 0.030738586752483865}",30,11,33.491623784783265,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.2, 'e': 0.029745997408937574}",25,11,24.823472176268627,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.2, 'e': 0.028784981986744507}",20,9,21.182416948306415,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.2, 'e': 0.027854566839813244}",20,2,18.60268697306611,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.2, 'e': 0.026953806362081445}",20,10,19.56987723924108,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.2, 'e': 0.026081782310536594}",25,17,10.29369863621983,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.2, 'e': 0.02523760313554746}",25,15,19.612244197791846,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.2, 'e': 0.024420403319159845}",20,0,20.997225890980474,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.2, 'e': 0.023629342721933844}",20,10,19.148229372625867,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.2, 'e': 0.02286360593883341}",25,17,16.61301125569199,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.2, 'e': 0.02212240166461732}",20,3,35.04378788246147,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.2, 'e': 0.021404962069122013}",30,13,31.645825474922518,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.2, 'e': 0.020710542182773906}",30,13,31.89460442852617,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.2, 'e': 0.02003841929261685}",25,11,20.471210366342238,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.2, 'e': 0.019387892349097546}",30,13,29.428973709642612,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.2, 'e': 0.018758281383806086}",20,0,35.82693981622413,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
241,False,"{'a': 0.2, 'e': 0.018148926938333476}",25,14,15.13132692786921,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.2, 'e': 0.017559189504367412}",30,12,28.968131584709614,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.2, 'e': 0.016988448975117865}",30,16,28.21101935792634,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.2, 'e': 0.016436104108133898}",25,16,16.358753629115466,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.2, 'e': 0.015901571999541564}",20,10,18.33071227337756,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.2, 'e': 0.015384287569711885}",35,11,40.29359925219551,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.2, 'e': 0.014883703060342257}",20,11,16.12669018945468,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.2, 'e': 0.01439928754291342}",25,11,26.222780402346118,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.2, 'e': 0.013930526438465929}",20,3,15.746622282277954,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
250,False,"{'a': 0.2, 'e': 0.013476921048622748}",25,16,17.738869401135513,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.2, 'e': 0.013037988097767572}",25,13,23.710645983442493,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.2, 'e': 0.012613259286276879}",30,14,6.101945930521125,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
253,False,"{'a': 0.2, 'e': 0.012202280854687553}",30,18,21.06940451042764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.2, 'e': 0.011804613158675648}",30,15,28.763014129553415,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.2, 'e': 0.011419830254705166}",25,11,26.10001146003376,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.2, 'e': 0.01104751949620486}",20,5,27.13545611532863,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.2, 'e': 0.0106872811401163}",25,14,20.896850894058712,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.2, 'e': 0.010338727963653205}",30,19,21.441019285648427,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.2, 'e': 0.010001484891107193}",25,17,15.111014628232878,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.2, 'e': 0.009675188630526077}",25,12,25.85548270966722,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.2, 'e': 0.009359487320091397}",25,0,40.949742390530716,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
262,False,"{'a': 0.2, 'e': 0.009054040184015677}",20,11,17.36955595644978,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.2, 'e': 0.00875851719777676}",20,11,18.299129648769085,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.2, 'e': 0.008472598762507166}",20,15,10.547833005223636,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.2, 'e': 0.00819597538835104}",20,16,6.091636110736565,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.2, 'e': 0.00792834738660475}",25,15,20.89078966000675,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.2, 'e': 0.0076694245704510555}",25,12,26.09687424351975,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.2, 'e': 0.00741892596410243}",20,3,30.562594660688195,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.2, 'e': 0.0071765795201652605}",30,12,36.08163313813057,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.2, 'e': 0.006942121845037841}",20,6,24.914725960846113,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.2, 'e': 0.006715297932158526}",25,13,22.75495881899783,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.2, 'e': 0.0064958609029178715}",25,0,41.44228210177587,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.2, 'e': 0.006283571755053341}",25,3,34.27589865851496,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.2, 'e': 0.006078199118344507}",20,0,32.16767026626835,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
275,False,"{'a': 0.2, 'e': 0.0058795190174296685}",25,5,36.462446929341944,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.2, 'e': 0.005687314641567687}",20,0,30.049731360578765,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
277,False,"{'a': 0.2, 'e': 0.005501376121168966}",20,8,21.826958314687886,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.2, 'e': 0.005321500310922933}",30,16,-17.56194845030121,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
279,False,"{'a': 0.2, 'e': 0.005147490579354264}",20,0,31.997008974872102,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
280,False,"{'a': 0.2, 'e': 0.004979156604636992}",20,6,28.97570142377952,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.2, 'e': 0.004816314176506187}",25,20,8.023006666523438,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.2, 'e': 0.004658785004101107}",20,0,25.896574036186465,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
283,False,"{'a': 0.2, 'e': 0.004506396529584955}",30,24,14.957893865583365,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.2, 'e': 0.00435898174738214}",20,10,17.946582155313784,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.2, 'e': 0.0042163790288825}",30,19,25.082663321657016,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.2, 'e': 0.00407843195246127}",25,8,30.392818433530618,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.2, 'e': 0.0039449891386684754}",20,7,23.374776176904792,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.2, 'e': 0.0038159040904439667}",30,18,18.452312607419547,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.2, 'e': 0.0036910350382171053}",20,16,8.863157888239517,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.2, 'e': 0.0035702447897544287}",35,13,38.09660335199911,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.2, 'e': 0.003453400584619737}",20,10,16.01078404833613,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.2, 'e': 0.003340373953115261}",25,14,21.39624920804628,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.2, 'e': 0.003231040579576905}",30,4,41.81448837598182,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.2, 'e': 0.0031252801698962163}",25,18,12.325737924164931,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.2, 'e': 0.0030229763231478524}",35,14,39.38797253433423,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.2, 'e': 0.0029240164072035224}",20,14,11.669123177269832,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.2, 'e': 0.002828291438214836}",25,12,25.44198831967357,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.2, 'e': 0.0027356959638525913}",25,14,22.950252104169778,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.2, 'e': 0.002646127950190813}",25,17,19.000150862828683,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.2, 'e': 0.0025594886721292953}",20,0,31.481440663924428,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
301,False,"{'a': 0.2, 'e': 0.002475682607247509}",30,13,30.484391179066545,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.2, 'e': 0.0023946173329894016}",20,11,18.28402029252278,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.2, 'e': 0.0023162034270791665}",30,12,34.97353311838346,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.2, 'e': 0.0022403543710693974}",20,14,9.274129097837118,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.2, 'e': 0.00216698645692992}",25,9,28.30412489055452,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.2, 'e': 0.0020960186965836014}",20,9,17.943764411713964,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.2, 'e': 0.0020273727343005365}",20,12,15.665719236184556,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.2, 'e': 0.0019609727618635775}",20,5,23.486174142293862,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.2, 'e': 0.0018967454364213765}",25,11,28.54819428521915,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.2, 'e': 0.0018346198009462356}",20,10,19.61008397096318,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.2, 'e': 0.001774527207216714}",25,17,13.545321281844249,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.2, 'e': 0.0017164012412491658}",20,8,26.186000906500322,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.2, 'e': 0.0016601776511007138}",20,5,25.845814611660348,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.2, 'e': 0.001605794276971939}",20,14,11.10289294614323,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.2, 'e': 0.001553190983538122}",30,16,24.98352574218824,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.2, 'e': 0.0015023095944391995}",20,6,24.178063046878115,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.2, 'e': 0.0014530938288629391}",20,13,12.168917002448401,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.2, 'e': 0.0014054892401542673}",20,6,20.8687012612935,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.2, 'e': 0.0013594431563895837}",20,10,21.08151020329473,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.2, 'e': 0.0013149046228536632}",35,20,31.137016927174486,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.2, 'e': 0.0012718243463599732}",25,15,18.018614878749695,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.2, 'e': 0.0012301546413565623}",20,12,14.861627623673765,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.2, 'e': 0.001189849377761898}",20,14,11.185865358641344,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.2, 'e': 0.0011508639304756985}",25,10,26.87713776335972,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.2, 'e': 0.0011131551305127996}",20,6,24.96316830979209,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.2, 'e': 0.0010766812177088747}",20,16,7.152135443830123,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.2, 'e': 0.001041401794946939}",20,10,18.968771489528297,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.2, 'e': 0.0010072777838597835}",25,3,39.170115385944726,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.2, 'e': 0.0009742713819576032}",30,0,42.17783836459175,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
330,False,"{'a': 0.2, 'e': 0.0009423460211394064}",30,22,15.65231007570106,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.2, 'e': 0.000911466327542132}",20,12,13.654181373765537,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.2, 'e': 0.0008815980826855085}",25,12,23.41502309681104,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.2, 'e': 0.0008527081858720198}",30,14,29.869578868434736,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.2, 'e': 0.0008247646178010104}",25,19,13.22592863320713,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.2, 'e': 0.0007977364053601832}",30,16,23.532814411375877,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.2, 'e': 0.0007715935875539648}",30,19,21.829666164866584,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.2, 'e': 0.0007463071825357659}",25,3,36.429050236325104,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.2, 'e': 0.0007218491557064999}",20,9,19.749097964763482,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.2, 'e': 0.000698192388846608}",20,14,12.122739134980607,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.2, 'e': 0.000675310650247396}",25,13,22.542582136512884,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.2, 'e': 0.0006531785658112632}",25,15,17.634009498181193,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.2, 'e': 0.0006317715910879595}",25,16,20.43044660063245,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.2, 'e': 0.0006110659842184507}",25,11,25.21610434067371,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.2, 'e': 0.0005910387797566363}",25,12,19.96991331133149,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.2, 'e': 0.0005716677633396117}",35,21,26.430004051227346,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.2, 'e': 0.0005529314471819369}",25,16,19.011228517939713,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.2, 'e': 0.0005348090463646038}",25,19,8.017505289710101,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.2, 'e': 0.0005172804558943866}",30,16,28.4762581846467,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.2, 'e': 0.0005003262285091514}",20,10,19.38045057614245,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.2, 'e': 0.00048392755320458836}",20,9,20.88664826012516,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.2, 'e': 0.0004680662344586084}",20,10,16.22712911417269,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.2, 'e': 0.0004527246721318656}",25,11,27.284049790441777,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.2, 'e': 0.00043788584202220093}",20,16,8.034379294704333,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.2, 'e': 0.0004235332770518019}",20,9,19.332109490798935,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.2, 'e': 0.0004096510490666505}",25,10,30.358024927527257,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.2, 'e': 0.00039622375122838616}",25,14,20.692172770426897,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.2, 'e': 0.00038323648097982055}",20,5,25.11235359870117,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.2, 'e': 0.00037067482356512027}",25,14,23.304461163660307,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.2, 'e': 0.00035852483608700414}",25,11,30.833482715444106,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.2, 'e': 0.0003467730320833029}",30,17,25.019778306908933,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.2, 'e': 0.000335406366606561}",30,15,29.61468069574094,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.2, 'e': 0.00032441222178902773}",25,11,29.27455676379381,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.2, 'e': 0.0003137783928796045}",20,13,13.641476667319731,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.2, 'e': 0.0003034930747355391}",30,13,31.06879554603075,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.2, 'e': 0.00029354484875387943}",25,16,16.996950818683743,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.2, 'e': 0.00028392267023114037}",30,4,44.93864231253087,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.2, 'e': 0.00027461585613319794}",30,20,16.064333387653463,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.2, 'e': 0.00026561407326630704}",25,11,26.733588742361576,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
